material_id,formula,composition,structure,band_gap,functional,passes_topology,b_site_elements,anion_elements,n_candidate_b_sites,n_edge_or_face_sharing_pairs,disambiguated_by_bond_length,error,a_site_elements,a_site_mean_cn,a_site_cn_plausible,a_site_element,b_site_element,x_site_element,a_oxi_state,b_oxi_state,x_oxi_state,oxi_error,b_site_cn,x_site_cn,a_site_cn,a_site_radius,a_site_radius_method,b_site_radius,b_site_radius_method,x_site_radius,x_site_radius_method
mp-1114161,RbInI3,Rb1 In1 I3,"Full Formula (Rb2 In2 I6)
Reduced Formula: RbInI3
abc   :   8.780940   8.780940   8.780940
angles:  60.000000  60.000000  60.000000
pbc   :       True       True       True
Sites (10)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Rb    0.75      0.75      0.75        -0.001
  1  Rb    0.25      0.25      0.25        -0.001
  2  In    0.5       0.5       0.5          0
  3  In    0         0         0           -0
  4  I     0.759474  0.240526  0.240526    -0
  5  I     0.240526  0.240526  0.759474    -0
  6  I     0.240526  0.759474  0.759474    -0
  7  I     0.240526  0.759474  0.240526    -0
  8  I     0.759474  0.240526  0.759474    -0
  9  I     0.759474  0.759474  0.240526    -0",0.7159,GGA Static,True,['In'],['I'],2,0,False,,['Rb'],{'Rb': 0.0},False,Rb,In,I,1.0,2.0,-1.0,,6.0,2.0,0.0,1.52,shannon_fallback_cn,1.55,atomic_radius,2.2,shannon_fallback_cn
mp-975299,RbInO3,Rb1 In1 O3,"Full Formula (Rb1 In1 O3)
Reduced Formula: RbInO3
abc   :   4.354854   4.354854   4.354854
angles:  90.000000  90.000000  90.000000
pbc   :       True       True       True
Sites (5)
  #  SP      a    b    c    magmom
---  ----  ---  ---  ---  --------
  0  Rb    0    0    0      -0.001
  1  In    0.5  0.5  0.5     0.032
  2  O     0.5  0.5  0      -0.419
  3  O     0.5  0    0.5    -0.582
  4  O     0    0.5  0.5    -0.671",0.0,GGA Static,True,['In'],['O'],1,0,False,,['Rb'],{'Rb': 12.0},True,Rb,In,O,,,,no_valid_oxi_state_combination_found,6.0,6.0,12.0,1.72,typical_oxi_shannon_exact_cn,0.8,typical_oxi_shannon_exact_cn,1.4,typical_oxi_shannon_exact_cn
mp-975284,RbIrO3,Rb1 Ir1 O3,"Full Formula (Rb1 Ir1 O3)
Reduced Formula: RbIrO3
abc   :   4.009203   4.009203   4.009203
angles:  90.000000  90.000000  90.000000
pbc   :       True       True       True
Sites (5)
  #  SP      a    b    c    magmom
---  ----  ---  ---  ---  --------
  0  Rb    0    0    0       0.006
  1  Ir    0.5  0.5  0.5     0.595
  2  O     0.5  0.5  0       0.047
  3  O     0.5  0    0.5     0.102
  4  O     0    0.5  0.5     0.34",0.0,GGA Static,True,['Ir'],['O'],1,0,False,,['Rb'],{'Rb': 12.0},True,Rb,Ir,O,1.0,5.0,-2.0,,6.0,6.0,12.0,1.72,shannon_exact_cn,0.57,shannon_exact_cn,1.4,shannon_exact_cn
mp-975291,RbLiO3,Rb1 Li1 O3,"Full Formula (Rb1 Li1 O3)
Reduced Formula: RbLiO3
abc   :   4.179392   4.179392   4.179392
angles:  90.000000  90.000000  90.000000
pbc   :       True       True       True
Sites (5)
  #  SP      a    b    c    magmom
---  ----  ---  ---  ---  --------
  0  Rb    0    0    0       0.009
  1  Li    0.5  0.5  0.5    -0.017
  2  O     0.5  0.5  0       1.097
  3  O     0.5  0    0.5     1.097
  4  O     0    0.5  0.5     1.097",0.0,GGA Static,True,['Li'],['O'],1,0,False,,['Rb'],{'Rb': 12.0},True,Rb,Li,O,,,,no_valid_oxi_state_combination_found,6.0,2.0,12.0,1.72,typical_oxi_shannon_exact_cn,0.76,typical_oxi_shannon_exact_cn,1.35,typical_oxi_shannon_exact_cn
mp-8402,RbMgF3,Rb1 Mg1 F3,"Full Formula (Rb1 Mg1 F3)
Reduced Formula: RbMgF3
abc   :   4.056934   4.056934   4.056934
angles:  90.000000  90.000000  90.000000
pbc   :       True       True       True
Sites (5)
  #  SP      a    b    c    magmom
---  ----  ---  ---  ---  --------
  0  Rb    0    0    0           0
  1  Mg    0.5  0.5  0.5        -0
  2  F     0    0.5  0.5         0
  3  F     0.5  0    0.5         0
  4  F     0.5  0.5  0           0",6.9351,GGA Static,True,['Mg'],['F'],1,0,False,,['Rb'],{'Rb': 12.0},True,Rb,Mg,F,1.0,2.0,-1.0,,6.0,2.0,12.0,1.72,shannon_exact_cn,0.72,shannon_exact_cn,1.285,shannon_exact_cn
mp-559523,RbMgF3,Rb1 Mg1 F3,"Full Formula (Rb6 Mg6 F18)
Reduced Formula: RbMgF3
abc   :   6.906876   6.906876  14.358365
angles:  90.000000  90.000000 119.999999
pbc   :       True       True       True
Sites (30)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Rb    0.333333  0.666667  0.137837         0
  1  Rb    0.333333  0.666667  0.362163         0
  2  Rb    0.666667  0.333333  0.862163         0
  3  Rb    0.666667  0.333333  0.637837         0
  4  Rb    0         0         0.25            -0
  5  Rb    0         0         0.75            -0
  6  Mg    0.333333  0.666667  0.659495        -0
  7  Mg    0.666667  0.333333  0.159495        -0
  8  Mg    0.666667  0.333333  0.340505        -0
  9  Mg    0         0         0.5              0
 10  Mg    0.333333  0.666667  0.840505        -0
 11  Mg    0         0         0                0
 12  F     0.544153  0.455847  0.25             0
 13  F     0.73079   0.865395  0.084812        -0
 14  F     0.73079   0.865395  0.415188        -0
 15  F     0.26921   0.134605  0.915188        -0
 16  F     0.134605  0.865395  0.084812        -0
 17  F     0.865395  0.134605  0.584812        -0
 18  F     0.455847  0.911694  0.75             0
 19  F     0.134605  0.865395  0.415188        -0
 20  F     0.134605  0.26921   0.415188        -0
 21  F     0.544153  0.088306  0.25             0
 22  F     0.26921   0.134605  0.584812        -0
 23  F     0.134605  0.26921   0.084812        -0
 24  F     0.865395  0.134605  0.915188        -0
 25  F     0.088306  0.544153  0.75             0
 26  F     0.455847  0.544153  0.75             0
 27  F     0.911694  0.455847  0.25             0
 28  F     0.865395  0.73079   0.915188        -0
 29  F     0.865395  0.73079   0.584812        -0",2.2027,GGA Static,True,['Mg'],['F'],8,0,True,,['Rb'],{'Rb': 6.0},True,Rb,Mg,F,1.0,2.0,-1.0,,4.0,2.6666666666666665,6.0,1.52,shannon_exact_cn,0.57,shannon_exact_cn,1.3,shannon_exact_cn
mp-1186884,RbMgO3,Rb1 Mg1 O3,"Full Formula (Rb1 Mg1 O3)
Reduced Formula: RbMgO3
abc   :   4.194742   4.194742   4.194742
angles:  90.000000  90.000000  90.000000
pbc   :       True       True       True
Sites (5)
  #  SP      a    b    c    magmom
---  ----  ---  ---  ---  --------
  0  Rb    0    0    0       0.012
  1  Mg    0.5  0.5  0.5    -0.015
  2  O     0.5  0.5  0       0.865
  3  O     0.5  0    0.5     0.827
  4  O     0    0.5  0.5     0.774",0.0,GGA Static,True,['Mg'],['O'],1,0,False,,['Rb'],{'Rb': 12.0},True,Rb,Mg,O,,,,no_valid_oxi_state_combination_found,6.0,2.0,12.0,1.72,typical_oxi_shannon_exact_cn,0.72,typical_oxi_shannon_exact_cn,1.35,typical_oxi_shannon_exact_cn
mp-558749,RbMnF3,Rb1 Mn1 F3,"Full Formula (Rb1 Mn1 F3)
Reduced Formula: RbMnF3
abc   :   4.232472   4.232472   4.232472
angles:  90.000000  90.000000  90.000000
pbc   :       True       True       True
Sites (5)
  #  SP      a     b    c
---  ----  ---  ----  ---
  0  Rb    0     0    0
  1  Mn    0.5   0.5  0.5
  2  F     0.5  -0    0.5
  3  F     0.5   0.5  0
  4  F     0     0.5  0.5",2.9436999999999998,GGA+U Static,True,['Mn'],['F'],1,0,False,,['Rb'],{'Rb': 12.0},True,Rb,Mn,F,1.0,2.0,-1.0,,6.0,2.0,12.0,1.72,shannon_exact_cn,0.96,shannon_fallback_cn,1.285,shannon_exact_cn
mp-975346,RbMnO3,Rb1 Mn1 O3,"Full Formula (Rb1 Mn1 O3)
Reduced Formula: RbMnO3
abc   :   4.039265   4.039265   4.039265
angles:  90.000000  90.000000  90.000000
pbc   :       True       True       True
Sites (5)
  #  SP      a    b    c    magmom
---  ----  ---  ---  ---  --------
  0  Rb    0    0    0      -0.006
  1  Mn    0.5  0.5  0.5     3.75
  2  O     0.5  0.5  0      -0.518
  3  O     0.5  0    0.5    -0.518
  4  O     0    0.5  0.5    -0.518",0.0,GGA+U Static,True,['Mn'],['O'],1,0,False,,['Rb'],{'Rb': 12.0},True,Rb,Mn,O,,,,no_valid_oxi_state_combination_found,6.0,2.0,12.0,1.72,typical_oxi_shannon_exact_cn,0.96,typical_oxi_shannon_fallback_cn,1.35,typical_oxi_shannon_exact_cn
mp-975292,RbMoO3,Rb1 Mo1 O3,"Full Formula (Rb1 Mo1 O3)
Reduced Formula: RbMoO3
abc   :   4.052919   4.052919   4.052919
angles:  90.000000  90.000000  90.000000
pbc   :       True       True       True
Sites (5)
  #  SP      a    b    c    magmom
---  ----  ---  ---  ---  --------
  0  Rb    0.5  0.5  0.5    -0.006
  1  Mo    0    0    0       1.232
  2  O     0.5  0    0      -0.081
  3  O     0    0.5  0      -0.081
  4  O     0    0    0.5    -0.081",0.0,GGA+U Static,True,['Mo'],['O'],1,0,False,,['Rb'],{'Rb': 12.0},True,Rb,Mo,O,1.0,5.0,-2.0,,6.0,6.0,12.0,1.72,shannon_exact_cn,0.61,shannon_exact_cn,1.4,shannon_exact_cn
mp-38220,RbNO3,Rb1 N1 O3,"Full Formula (Rb2 N2 O6)
Reduced Formula: RbNO3
abc   :   9.043922   6.051994   6.051994
angles:  60.000000  47.996337  47.996337
pbc   :       True       True       True
Sites (10)
  #  SP        a          b          c
---  ----  -----  ---------  ---------
  0  Rb     0.25   0.5        0.5
  1  Rb     0.75   0.5        0.5
  2  N     -0      0          0
  3  N      0.5    0          0
  4  O     -0      0.208164   0
  5  O      0     -0          0.791836
  6  O      0.5    0          0.208164
  7  O      0.5    0.791836  -0
  8  O      0.5    0.208164   0.791836
  9  O     -0      0.791836   0.208164",3.0358,GGA Static,True,['Rb'],['O'],2,0,False,,['N'],{'N': 3.0},False,N,Rb,O,5.0,1.0,-2.0,,6.0,3.0,3.0,0.104,shannon_exact_cn,1.52,shannon_exact_cn,1.36,shannon_exact_cn
mp-614951,RbNO3,Rb1 N1 O3,"Full Formula (Rb9 N9 O27)
Reduced Formula: RbNO3
abc   :  11.660643  11.660643   7.391708
angles:  90.000000  90.000000 119.999995
pbc   :       True       True       True
Sites (45)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Rb    0.092252  0.567979  0.918915         0
  1  Rb    0.475727  0.907748  0.252248         0
  2  Rb    0.739056  0.561359  0.250234         0
  3  Rb    0.432021  0.524273  0.585582         0
  4  Rb    0.101897  0.229037  0.054388        -0
  5  Rb    0.770963  0.87286   0.721055        -0
  6  Rb    0.12714   0.898103  0.387722        -0
  7  Rb    0.822303  0.260944  0.583568         0
  8  Rb    0.438641  0.177697  0.916901         0
  9  N     0.76251   0.228025  0.075353         0
 10  N     0.404285  0.534876  0.078031         0
 11  N     0.082057  0.186075  0.575054         0
 12  N     0.13059   0.595715  0.411365         0
 13  N     0.465515  0.23749   0.408686         0
 14  N     0.465124  0.86941   0.744698         0
 15  N     0.771975  0.534485  0.74202         -0
 16  N     0.104018  0.917943  0.908388         0
 17  N     0.813925  0.895982  0.241721         0
 18  O     0.061481  0.133743  0.420358         0
 19  O     0.072262  0.938519  0.753692         0
 20  O     0.171858  0.016231  0.014443         0
 21  O     0.887515  0.291876  0.056658        -0
 22  O     0.354523  0.463456  0.216966         0
 23  O     0.492507  0.289268  0.565222        -0
 24  O     0.536544  0.891068  0.883632         0
 25  O     0.732467  0.930167  0.295144        -0
 26  O     0.52565   0.621554  0.071895        -0
 27  O     0.983769  0.155627  0.68111          0
 28  O     0.796761  0.507493  0.898556        -0
 29  O     0.710732  0.203239  0.231889        -0
 30  O     0.688078  0.188664  0.937174        -0
 31  O     0.069833  0.802299  0.96181         -0
 32  O     0.500586  0.311922  0.270507        -0
 33  O     0.328786  0.516553  0.941597        -0
 34  O     0.844373  0.828142  0.347776         0
 35  O     0.866257  0.927738  0.087025         0
 36  O     0.095904  0.47435   0.405228        -0
 37  O     0.378446  0.904096  0.738562        -0
 38  O     0.404361  0.112485  0.389992        -0
 39  O     0.811336  0.499414  0.603841        -0
 40  O     0.108932  0.645477  0.550299         0
 41  O     0.708124  0.595639  0.723325        -0
 42  O     0.187766  0.671214  0.274931        -0
 43  O     0.483447  0.812234  0.608264        -0
 44  O     0.197701  0.267533  0.628477        -0",3.1341,GGA Static,True,['Rb'],['O'],6,0,False,,['N'],{'N': 3.0},False,N,Rb,O,5.0,1.0,-2.0,,6.333333333333333,2.5555555555555554,3.0,0.104,shannon_exact_cn,1.52,shannon_exact_cn,1.36,shannon_exact_cn
mp-752446,RbNO3,Rb1 N1 O3,"Full Formula (Rb1 N1 O3)
Reduced Formula: RbNO3
abc   :   4.708981   4.708981   4.708980
angles:  81.700175  81.700175  81.700173
pbc   :       True       True       True
Sites (5)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Rb    0.5       0.5       0.5             -0
  1  N     0         0         0                0
  2  O     0.206573  0         0.793427        -0
  3  O     0.793427  0.206573  0               -0
  4  O     0         0.793427  0.206573        -0",2.9814999999999996,PBEsol Static,True,['Rb'],['O'],1,0,False,,['N'],{'N': 3.0},False,N,Rb,O,5.0,1.0,-2.0,,6.0,3.0,3.0,0.104,shannon_exact_cn,1.52,shannon_exact_cn,1.36,shannon_exact_cn
mp-2039551,RbNO3,Rb1 N1 O3,"Full Formula (Rb1 N1 O3)
Reduced Formula: RbNO3
abc   :   4.797170   4.797170   4.797170
angles: 106.344261  73.655739 106.344261
pbc   :       True       True       True
Sites (5)
  #  SP            a         b          c
---  ----  ---------  --------  ---------
  0  Rb     0.5       0.5        0.5
  1  N      0         0         -0
  2  O     -0         0.219212   0.219212
  3  O      0.219212  0          0.780788
  4  O      0.780788  0.780788  -0",3.6119000000000003,,True,['Rb'],['O'],1,0,False,,['N'],{'N': 3.0},False,N,Rb,O,5.0,1.0,-2.0,,6.0,3.0,3.0,0.104,shannon_exact_cn,1.52,shannon_exact_cn,1.36,shannon_exact_cn
mp-975274,RbNaO3,Rb1 Na1 O3,"Full Formula (Rb1 Na1 O3)
Reduced Formula: RbNaO3
abc   :   4.527717   4.527717   4.527717
angles:  90.000000  90.000000  90.000000
pbc   :       True       True       True
Sites (5)
  #  SP      a    b    c    magmom
---  ----  ---  ---  ---  --------
  0  Rb    0    0    0      -0.003
  1  Na    0.5  0.5  0.5    -0.009
  2  O     0.5  0.5  0       1.084
  3  O     0.5  0    0.5     1.084
  4  O     0    0.5  0.5     1.084",0.0,GGA Static,True,['Na'],['O'],1,0,False,,['Rb'],{'Rb': 12.0},True,Rb,Na,O,,,,no_valid_oxi_state_combination_found,6.0,2.0,12.0,1.72,typical_oxi_shannon_exact_cn,1.02,typical_oxi_shannon_exact_cn,1.35,typical_oxi_shannon_exact_cn
mp-3283,RbNbO3,Rb1 Nb1 O3,"Full Formula (Rb4 Nb4 O12)
Reduced Formula: RbNbO3
abc   :   5.145686   8.472444   8.991564
angles: 114.210077  93.501239  94.760499
pbc   :       True       True       True
Sites (20)
  #  SP           a         b         c
---  ----  --------  --------  --------
  0  Rb    0.5       0.5       0
  1  Rb    0.5       0.5       0.5
  2  Rb    0.911236  0.202237  0.595301
  3  Rb    0.088764  0.797763  0.404699
  4  Nb    0.996976  0.782581  0.855438
  5  Nb    0.003024  0.217419  0.144562
  6  Nb    0.474191  0.988035  0.187743
  7  Nb    0.525809  0.011965  0.812257
  8  O     0.153266  0.441241  0.230238
  9  O     0.846734  0.558759  0.769762
 10  O     0.598667  0.890061  0.318022
 11  O     0.401333  0.109939  0.681978
 12  O     0.216355  0.782614  0.043607
 13  O     0.783645  0.217386  0.956393
 14  O     0.715444  0.220502  0.274597
 15  O     0.284556  0.779498  0.725403
 16  O     0.796983  0.875106  0.702793
 17  O     0.203017  0.124894  0.297207
 18  O     0.73636   0.925064  0.009198
 19  O     0.26364   0.074936  0.990802",3.3093,GGA Static,True,['Nb'],['O'],6,0,True,,['Rb'],{'Rb': 7.0},True,Rb,Nb,O,1.0,5.0,-2.0,,6.0,2.8333333333333335,7.0,1.56,shannon_exact_cn,0.64,shannon_exact_cn,1.36,shannon_exact_cn
mp-756063,RbNbO3,Rb1 Nb1 O3,"Full Formula (Rb4 Nb4 O12)
Reduced Formula: RbNbO3
abc   :   6.526222   6.526222   8.332044
angles:  86.596088  86.596088  82.930798
pbc   :       True       True       True
Sites (20)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Rb    0.662548  0.662548  0.76383         -0
  1  Rb    0.765877  0.234123  0.5              0
  2  Rb    0.234123  0.765877  0.5              0
  3  Rb    0.337452  0.337452  0.23617         -0
  4  Nb    0.741703  0.741703  0.196022         0
  5  Nb    0.810649  0.189351  0                0
  6  Nb    0.189351  0.810649  0                0
  7  Nb    0.258297  0.258297  0.803978         0
  8  O     0.877253  0.877253  0.947687        -0
  9  O     0.67145   0.67145   0.407471        -0
 10  O     0.951719  0.287137  0.788777        -0
 11  O     0.287137  0.951719  0.788777        -0
 12  O     0.452792  0.773365  0.10226         -0
 13  O     0.773365  0.452792  0.10226         -0
 14  O     0.547208  0.226635  0.89774         -0
 15  O     0.226635  0.547208  0.89774          0
 16  O     0.048281  0.712863  0.211223        -0
 17  O     0.712863  0.048281  0.211223        -0
 18  O     0.32855   0.32855   0.592529        -0
 19  O     0.122747  0.122747  0.052313        -0",2.8197,GGA Static,True,['Nb'],['O'],4,0,False,,['Rb'],{'Rb': 6.0},True,Rb,Nb,O,1.0,5.0,-2.0,,6.0,2.8333333333333335,6.0,1.52,shannon_exact_cn,0.64,shannon_exact_cn,1.36,shannon_exact_cn
mp-1075911,RbNbO3,Rb1 Nb1 O3,"Full Formula (Rb1 Nb1 O3)
Reduced Formula: RbNbO3
abc   :   4.098856   4.098856   4.098856
angles:  90.000000  90.000000  90.000000
pbc   :       True       True       True
Sites (5)
  #  SP      a    b    c    magmom
---  ----  ---  ---  ---  --------
  0  Rb    0.5  0.5  0.5        -0
  1  Nb    0    0    0           0
  2  O     0.5  0    0          -0
  3  O     0    0.5  0          -0
  4  O     0    0    0.5        -0",1.3578000000000001,GGA Static,True,['Nb'],['O'],1,0,False,,['Rb'],{'Rb': 12.0},True,Rb,Nb,O,1.0,5.0,-2.0,,6.0,2.0,12.0,1.72,shannon_exact_cn,0.64,shannon_exact_cn,1.35,shannon_exact_cn
mp-975373,RbNiO3,Rb1 Ni1 O3,"Full Formula (Rb1 Ni1 O3)
Reduced Formula: RbNiO3
abc   :   4.051925   4.051925   4.051925
angles:  90.000000  90.000000  90.000000
pbc   :       True       True       True
Sites (5)
  #  SP      a    b    c    magmom
---  ----  ---  ---  ---  --------
  0  Rb    0.5  0.5  0.5     0.019
  1  Ni    0    0    0       1.649
  2  O     0    0    0.5     0.602
  3  O     0    0.5  0       0.602
  4  O     0.5  0    0       0.602",0.0,GGA+U Static,True,['Ni'],['O'],1,0,False,,['Rb'],{'Rb': 12.0},True,Rb,Ni,O,,,,no_valid_oxi_state_combination_found,6.0,6.0,12.0,1.72,typical_oxi_shannon_exact_cn,0.69,typical_oxi_shannon_exact_cn,1.4,typical_oxi_shannon_exact_cn
mp-975288,RbNpO3,Rb1 Np1 O3,"Full Formula (Rb1 Np1 O3)
Reduced Formula: RbNpO3
abc   :   4.305524   4.305543   4.304774
angles:  90.284423  90.288376  89.675897
pbc   :       True       True       True
Sites (5)
  #  SP            a         b          c
---  ----  ---------  --------  ---------
  0  Rb    -0         1e-06     -0
  1  Np     0.5       0.499999   0.500001
  2  O      0.499999  0.500001   0
  3  O      0.499999  0          0.5
  4  O      1e-06     0.499999   0.5",0.0,GGA Static,True,['Np'],['O'],1,0,False,,['Rb'],{'Rb': 12.0},True,Rb,Np,O,1.0,5.0,-2.0,,6.0,2.0,12.0,1.72,shannon_exact_cn,0.75,shannon_exact_cn,1.35,shannon_exact_cn
mp-998602,RbOsO3,Rb1 Os1 O3,"Full Formula (Rb2 Os2 O6)
Reduced Formula: RbOsO3
abc   :   5.469657   5.483281   6.927613
angles:  66.786734  66.843352  59.914920
pbc   :       True       True       True
Sites (10)
  #  SP           a         b         c
---  ----  --------  --------  --------
  0  Rb    0.863705  0.862032  0.411928
  1  Rb    0.136299  0.137967  0.588066
  2  Os    0.665259  0.666092  0.00248
  3  Os    0.334739  0.333904  0.997528
  4  O     0.467195  0.649187  0.827163
  5  O     0.054979  0.466151  0.827899
  6  O     0.649277  0.055243  0.827179
  7  O     0.532782  0.350794  0.172838
  8  O     0.350706  0.944797  0.172821
  9  O     0.945064  0.533826  0.1721",0.0,GGA Static,True,['Os'],['O'],4,0,True,,['Rb'],{'Rb': 6.0},True,Rb,Os,O,,,,no_valid_oxi_state_combination_found,6.0,4.0,6.0,1.52,typical_oxi_shannon_exact_cn,0.63,typical_oxi_shannon_exact_cn,1.38,typical_oxi_shannon_exact_cn
mp-1040467,RbOsO3,Rb1 Os1 O3,"Full Formula (Rb1 Os1 O3)
Reduced Formula: RbOsO3
abc   :   3.974097   3.974097   3.974097
angles:  90.000000  90.000000  90.000000
pbc   :       True       True       True
Sites (5)
  #  SP      a    b    c    magmom
---  ----  ---  ---  ---  --------
  0  Rb    0    0    0      -0
  1  Os    0.5  0.5  0.5    -0.001
  2  O     0    0.5  0.5    -0
  3  O     0.5  0    0.5    -0
  4  O     0.5  0.5  0      -0",0.0,GGA Static,True,['Os'],['O'],1,0,False,,['Rb'],{'Rb': 12.0},True,Rb,Os,O,,,,no_valid_oxi_state_combination_found,6.0,6.0,12.0,1.72,typical_oxi_shannon_exact_cn,0.63,typical_oxi_shannon_exact_cn,1.4,typical_oxi_shannon_exact_cn
mp-548658,RbPO3,Rb1 P1 O3,"Full Formula (Rb2 P2 O6)
Reduced Formula: RbPO3
abc   :   7.348147   7.348147   4.862531
angles:  90.000000  90.000000 131.177225
pbc   :       True       True       True
Sites (10)
  #  SP           a         b     c    magmom
---  ----  --------  --------  ----  --------
  0  Rb    0.343884  0.656116  0.25        -0
  1  Rb    0.656116  0.343884  0.75        -0
  2  P     0.077603  0.922397  0.25         0
  3  P     0.922397  0.077603  0.75         0
  4  O     0.078884  0.347671  0.75         0
  5  O     0.652329  0.921116  0.75         0
  6  O     0.921116  0.652329  0.25         0
  7  O     0.347671  0.078884  0.25         0
  8  O     0         0         0.5          0
  9  O     0         0         0            0",4.5272,GGA Static,True,['Rb'],['O'],2,0,False,,['P'],{'P': 4.0},False,P,Rb,O,5.0,1.0,-2.0,,6.0,1.3333333333333333,4.0,0.17,shannon_exact_cn,1.52,shannon_exact_cn,1.35,shannon_exact_cn
