material_id,formula,composition,structure,band_gap,functional
mp-4471,ScAlO3,Sc1 Al1 O3,"Full Formula (Sc4 Al4 O12)
Reduced Formula: ScAlO3
abc   :   4.973640   5.264203   7.297695
angles:  90.000000  90.000000  90.000000
pbc   :       True       True       True
Sites (20)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Sc    0.478041  0.431694  0.75             0
  1  Sc    0.978041  0.068306  0.25             0
  2  Sc    0.021959  0.931694  0.75             0
  3  Sc    0.521959  0.568306  0.25             0
  4  Al    0.5       0         0                0
  5  Al    0         0.5       0                0
  6  Al    0         0.5       0.5              0
  7  Al    0.5       0         0.5              0
  8  O     0.192266  0.195096  0.937558         0
  9  O     0.692266  0.304904  0.062442         0
 10  O     0.307734  0.695096  0.562442         0
 11  O     0.807734  0.804904  0.437558         0
 12  O     0.807734  0.804904  0.062442         0
 13  O     0.307734  0.695096  0.937558         0
 14  O     0.692266  0.304904  0.437558         0
 15  O     0.192266  0.195096  0.562442         0
 16  O     0.122058  0.454477  0.25            -0
 17  O     0.622058  0.045523  0.75            -0
 18  O     0.377942  0.954477  0.25            -0
 19  O     0.877942  0.545523  0.75            -0",4.5916999999999994,GGA Static
mp-973156,ScAsO3,Sc1 As1 O3,"Full Formula (Sc1 As1 O3)
Reduced Formula: ScAsO3
abc   :   3.942009   3.942009   3.942009
angles:  90.000000  90.000000  90.000000
pbc   :       True       True       True
Sites (5)
  #  SP      a    b    c    magmom
---  ----  ---  ---  ---  --------
  0  Sc    0    0    0       0.066
  1  As    0.5  0.5  0.5     0.001
  2  O     0.5  0.5  0      -0.001
  3  O     0.5  0    0.5    -0.001
  4  O     0    0.5  0.5    -0",0.0,GGA Static
mp-10113,ScBIr3,Sc1 B1 Ir3,"Full Formula (Sc1 B1 Ir3)
Reduced Formula: ScBIr3
abc   :   4.127101   4.127101   4.127101
angles:  90.000000  90.000000  90.000000
pbc   :       True       True       True
Sites (5)
  #  SP       a     b     c
---  ----  ----  ----  ----
  0  Sc    -0    -0    -0
  1  B      0.5   0.5   0.5
  2  Ir    -0     0.5   0.5
  3  Ir     0.5  -0     0.5
  4  Ir     0.5   0.5  -0",0.0,GGA Static
mp-8697,ScBO3,Sc1 B1 O3,"Full Formula (Sc2 B2 O6)
Reduced Formula: ScBO3
abc   :   5.799975   5.799975   5.799977
angles:  48.589453  48.589452  48.589452
pbc   :       True       True       True
Sites (10)
  #  SP           a          b         c
---  ----  --------  ---------  --------
  0  Sc    0.5        0.5       0.5
  1  Sc    0         -0         0
  2  B     0.75       0.75      0.75
  3  B     0.25       0.25      0.25
  4  O     0.75       0.039041  0.460959
  5  O     0.460959   0.75      0.039041
  6  O     0.960959   0.539041  0.25
  7  O     0.25       0.960959  0.539041
  8  O     0.539041   0.25      0.960959
  9  O     0.039041   0.460959  0.75",4.1307,GGA Static
mp-1017631,ScBPd3,Sc1 B1 Pd3,"Full Formula (Sc1 B1 Pd3)
Reduced Formula: ScBPd3
abc   :   4.234957   4.234957   4.234957
angles:  90.000000  90.000000  90.000000
pbc   :       True       True       True
Sites (5)
  #  SP      a    b    c    magmom
---  ----  ---  ---  ---  --------
  0  Sc    0    0    0       0
  1  B     0.5  0.5  0.5    -0
  2  Pd    0    0.5  0.5     0.001
  3  Pd    0.5  0.5  0      -0.002
  4  Pd    0.5  0    0.5     0.001",0.0,GGA Static
mp-1018627,ScBPt3,Sc1 B1 Pt3,"Full Formula (Sc1 B1 Pt3)
Reduced Formula: ScBPt3
abc   :   4.262156   4.262156   4.262156
angles:  90.000000  90.000000  90.000000
pbc   :       True       True       True
Sites (5)
  #  SP      a    b    c    magmom
---  ----  ---  ---  ---  --------
  0  Sc    0    0    0       0
  1  B     0.5  0.5  0.5     0
  2  Pt    0    0.5  0.5    -0.002
  3  Pt    0.5  0.5  0       0.001
  4  Pt    0.5  0    0.5     0.001",0.0,GGA Static
mp-569875,ScBRh3,Sc1 B1 Rh3,"Full Formula (Sc1 B1 Rh3)
Reduced Formula: ScBRh3
abc   :   4.096671   4.096671   4.096671
angles:  90.000000  90.000000  90.000000
pbc   :       True       True       True
Sites (5)
  #  SP       a     b     c
---  ----  ----  ----  ----
  0  Sc     0     0     0
  1  B      0.5   0.5   0.5
  2  Rh    -0     0.5   0.5
  3  Rh     0.5  -0     0.5
  4  Rh     0.5   0.5  -0",0.0,GGA Static
mp-550008,ScBiO3,Sc1 Bi1 O3,"Full Formula (Sc1 Bi1 O3)
Reduced Formula: ScBiO3
abc   :   4.075793   4.075793   4.075793
angles:  90.000000  90.000000  90.000000
pbc   :       True       True       True
Sites (5)
  #  SP      a    b    c    magmom
---  ----  ---  ---  ---  --------
  0  Sc    0    0    0          -0
  1  Bi    0.5  0.5  0.5         0
  2  O     0.5  0    0          -0
  3  O     0    0    0.5        -0
  4  O     0    0.5  0          -0",0.6896999999999993,GGA Static
mp-555313,ScBiO3,Sc1 Bi1 O3,"Full Formula (Sc4 Bi4 O12)
Reduced Formula: ScBiO3
abc   :   5.795713   5.795713  10.149541
angles:  73.788356  73.788356  61.127430
pbc   :       True       True       True
Sites (20)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Sc    0.98597   0.495279  0.499014        -0
  1  Sc    0.240537  0.743445  0.749367         0
  2  Sc    0.495279  0.98597   0.999014        -0
  3  Sc    0.743445  0.240537  0.249367         0
  4  Bi    0.679368  0.040557  0.633263        -0
  5  Bi    0.040557  0.679368  0.133263        -0
  6  Bi    0.313234  0.945617  0.367187        -0
  7  Bi    0.945617  0.313234  0.867187         0
  8  O     0.61192   0.692963  0.629827         0
  9  O     0.856415  0.818403  0.335579         0
 10  O     0.884613  0.256173  0.418124        -0
 11  O     0.097711  0.725568  0.578849         0
 12  O     0.171768  0.094666  0.164895         0
 13  O     0.309676  0.358916  0.861895        -0
 14  O     0.818403  0.856415  0.835579         0
 15  O     0.358916  0.309676  0.361895        -0
 16  O     0.725568  0.097711  0.078849         0
 17  O     0.692963  0.61192   0.129827         0
 18  O     0.094666  0.171768  0.664895         0
 19  O     0.256173  0.884613  0.918124        -0",2.6897,GGA Static
mp-555769,ScBiO3,Sc1 Bi1 O3,"Full Formula (Sc4 Bi4 O12)
Reduced Formula: ScBiO3
abc   :   5.795523   5.795523  10.142591
angles:  73.790847  73.790847  61.123083
pbc   :       True       True       True
Sites (20)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Sc    0         0.5       0               -0
  1  Sc    0.250453  0.749547  0.25             0
  2  Sc    0.5       0         0.5             -0
  3  Sc    0.749547  0.250453  0.75            -0
  4  Bi    0.953512  0.313459  0.366655         0
  5  Bi    0.313459  0.953512  0.866655         0
  6  Bi    0.046488  0.686541  0.633345         0
  7  Bi    0.686541  0.046488  0.133345         0
  8  O     0.1171    0.175228  0.163529         0
  9  O     0.106728  0.731403  0.081292        -0
 10  O     0.68746   0.628381  0.636047        -0
 11  O     0.824772  0.8829    0.336471         0
 12  O     0.371619  0.31254   0.863953        -0
 13  O     0.31254   0.371619  0.363953        -0
 14  O     0.731403  0.106728  0.581292        -0
 15  O     0.268597  0.893272  0.418708        -0
 16  O     0.8829    0.824772  0.836471         0
 17  O     0.628381  0.68746   0.136047        -0
 18  O     0.893272  0.268597  0.918708        -0
 19  O     0.175228  0.1171    0.663529         0",2.6784,GGA Static
mp-754009,ScBiO3,Sc1 Bi1 O3,"Full Formula (Sc2 Bi2 O6)
Reduced Formula: ScBiO3
abc   :   5.918436   5.918436   5.918436
angles:  58.492938  58.492938  58.492933
pbc   :       True       True       True
Sites (10)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Sc    0.77948   0.77948   0.77948          0
  1  Sc    0.27948   0.27948   0.27948          0
  2  Bi    0.994231  0.994231  0.994231         0
  3  Bi    0.494231  0.494231  0.494231         0
  4  O     0.121246  0.572592  0.954026        -0
  5  O     0.072592  0.621246  0.454026        -0
  6  O     0.454026  0.072592  0.621246        -0
  7  O     0.954026  0.121246  0.572592        -0
  8  O     0.572592  0.954026  0.121246        -0
  9  O     0.621246  0.454026  0.072592        -0",3.0857,GGA Static
mp-756205,ScBiO3,Sc1 Bi1 O3,"Full Formula (Sc4 Bi4 O12)
Reduced Formula: ScBiO3
abc   :   5.600617   5.909651   8.104093
angles:  90.000000  90.000000  90.000000
pbc   :       True       True       True
Sites (20)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Sc    0         0.5       0                0
  1  Sc    0         0.5       0.5              0
  2  Sc    0.5       0         0                0
  3  Sc    0.5       0         0.5              0
  4  Bi    0.010567  0.045605  0.25             0
  5  Bi    0.489433  0.545605  0.25             0
  6  Bi    0.510567  0.454395  0.75             0
  7  Bi    0.989433  0.954395  0.75             0
  8  O     0.115348  0.537089  0.75            -0
  9  O     0.186475  0.806929  0.057716        -0
 10  O     0.186475  0.806929  0.442284        -0
 11  O     0.313525  0.306929  0.057716        -0
 12  O     0.313525  0.306929  0.442284        -0
 13  O     0.384652  0.037089  0.75            -0
 14  O     0.615348  0.962911  0.25            -0
 15  O     0.686475  0.693071  0.557716        -0
 16  O     0.686475  0.693071  0.942284        -0
 17  O     0.813525  0.193071  0.557716        -0
 18  O     0.813525  0.193071  0.942284        -0
 19  O     0.884652  0.462911  0.25            -0",2.7215,GGA Static
mp-1101383,ScBiO3,Sc1 Bi1 O3,"Full Formula (Sc2 Bi2 O6)
Reduced Formula: ScBiO3
abc   :   6.014840   6.014840   6.014841
angles:  56.626420  56.626420  56.626424
pbc   :       True       True       True
Sites (10)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Sc    0.851363  0.851363  0.851363        -0
  1  Sc    0.148637  0.148637  0.148637        -0
  2  Bi    0.636949  0.636949  0.636949         0
  3  Bi    0.363051  0.363051  0.363051         0
  4  O     0.553377  0.977107  0.206255         0
  5  O     0.793745  0.446623  0.022893         0
  6  O     0.022893  0.793745  0.446623         0
  7  O     0.977107  0.206255  0.553377         0
  8  O     0.206255  0.553377  0.977107         0
  9  O     0.446623  0.022893  0.793745         0",2.1479,GGA Static
mp-10270,ScCo3C,Sc1 Co3 C1,"Full Formula (Sc1 Co3 C1)
Reduced Formula: ScCo3C
abc   :   3.780859   3.780978   3.780978
angles:  90.000000  90.000000  90.000000
pbc   :       True       True       True
Sites (5)
  #  SP       a     b     c
---  ----  ----  ----  ----
  0  Sc     0    -0    -0
  1  Co    -0     0.5   0.5
  2  Co     0.5   0     0.5
  3  Co     0.5   0.5   0
  4  C      0.5   0.5   0.5",0.0,GGA Static
mp-754124,ScCoO3,Sc1 Co1 O3,"Full Formula (Sc4 Co4 O12)
Reduced Formula: ScCoO3
abc   :   5.011564   5.409577   7.655570
angles:  90.001654  89.733972  89.997541
pbc   :       True       True       True
Sites (20)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Sc    0.023535  0.92384   0.751762     0
  1  Sc    0.476518  0.423838  0.748229     0
  2  Sc    0.523481  0.576162  0.251772     0
  3  Sc    0.976465  0.07616   0.248238     0
  4  Co    0         0.5       0.5         -2.984
  5  Co    0.500001  0         0           -2.984
  6  Co    0.999999  0.5       0            2.983
  7  Co    0.5       0.999999  0.5          2.983
  8  O     0.145392  0.436268  0.250191    -0
  9  O     0.354563  0.936273  0.249817    -0
 10  O     0.645436  0.063727  0.750183    -0
 11  O     0.854608  0.563732  0.749809    -0
 12  O     0.1956    0.183119  0.573654     0.082
 13  O     0.194348  0.182125  0.929985    -0.082
 14  O     0.304418  0.6831    0.926359     0.082
 15  O     0.305666  0.682137  0.570019    -0.082
 16  O     0.694334  0.317861  0.429981    -0.082
 17  O     0.695582  0.316901  0.07364      0.082
 18  O     0.805652  0.817877  0.070014    -0.082
 19  O     0.8044    0.816879  0.426346     0.082",0.0,GGA+U Static
mp-1186980,ScCoO3,Sc1 Co1 O3,"Full Formula (Sc1 Co1 O3)
Reduced Formula: ScCoO3
abc   :   3.661868   3.661868   3.661868
angles:  90.000000  90.000000  90.000000
pbc   :       True       True       True
Sites (5)
  #  SP      a    b    c    magmom
---  ----  ---  ---  ---  --------
  0  Sc    0    0    0       0.001
  1  Co    0.5  0.5  0.5     0.001
  2  O     0.5  0.5  0      -0
  3  O     0.5  0    0.5    -0
  4  O     0    0.5  0.5    -0",0.7862,GGA+U Static
mp-1643785,ScCoO3,Sc1 Co1 O3,"Full Formula (Sc4 Co4 O12)
Reduced Formula: ScCoO3
abc   :   5.011454   5.446059   7.419553
angles:  90.002227  88.921560  89.997460
pbc   :       True       True       True
Sites (20)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Sc    0.028992  0.915564  0.75226      0.002
  1  Sc    0.47101   0.415566  0.747724     0.002
  2  Sc    0.528989  0.584434  0.252276     0.002
  3  Sc    0.971008  0.084438  0.247739     0.002
  4  Co    1e-06     0.5       0.5         -1.771
  5  Co    0.499999  0         0           -1.771
  6  Co    0         0.499999  1e-06        2.994
  7  Co    0.499999  0         0.5          2.995
  8  O     0.142736  0.4441    0.25918      0.093
  9  O     0.357255  0.944096  0.240825     0.093
 10  O     0.642745  0.055903  0.759175     0.093
 11  O     0.857265  0.5559    0.740821     0.093
 12  O     0.193955  0.178818  0.571258     0.127
 13  O     0.192257  0.180886  0.930387     0.118
 14  O     0.306027  0.678814  0.928754     0.127
 15  O     0.307754  0.680897  0.569613     0.118
 16  O     0.692246  0.319103  0.430388     0.118
 17  O     0.693974  0.321186  0.071245     0.127
 18  O     0.807742  0.819113  0.069614     0.118
 19  O     0.806045  0.821183  0.428742     0.127",0.8961999999999994,
mp-18961,ScCrO3,Sc1 Cr1 O3,"Full Formula (Sc4 Cr4 O12)
Reduced Formula: ScCrO3
abc   :   5.088884   5.407961   7.553968
angles:  89.999982  90.000026  90.000022
pbc   :       True       True       True
Sites (20)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Sc    0.973873  0.069095  0.25         0.003
  1  Sc    0.473872  0.430903  0.75        -0.003
  2  Sc    0.526129  0.569097  0.25        -0.003
  3  Sc    0.026128  0.930905  0.75         0.003
  4  Cr    0.500001  1e-06     0           -2.892
  5  Cr    0.5       0         0.5         -2.892
  6  Cr    0         0.500003  2e-06        2.892
  7  Cr    0.999998  0.499999  0.499999     2.892
  8  O     0.141714  0.436227  0.25        -0.021
  9  O     0.641715  0.063774  0.75         0.021
 10  O     0.358285  0.936226  0.25         0.021
 11  O     0.858287  0.563773  0.75        -0.021
 12  O     0.68555   0.308808  0.426746     0.001
 13  O     0.18555   0.191194  0.573254    -0.001
 14  O     0.81445   0.808805  0.073254    -0.001
 15  O     0.31445   0.691192  0.926747     0.001
 16  O     0.31445   0.691192  0.573254     0.001
 17  O     0.81445   0.808805  0.426746    -0.001
 18  O     0.18555   0.191194  0.926746    -0.001
 19  O     0.68555   0.308808  0.073253     0.001",2.3991,GGA+U Static
mp-973068,ScCuO3,Sc1 Cu1 O3,"Full Formula (Sc1 Cu1 O3)
Reduced Formula: ScCuO3
abc   :   3.728893   3.728893   3.728893
angles:  90.000000  90.000000  90.000000
pbc   :       True       True       True
Sites (5)
  #  SP      a    b    c    magmom
---  ----  ---  ---  ---  --------
  0  Sc    0    0    0      -0.004
  1  Cu    0.5  0.5  0.5     0.005
  2  O     0.5  0.5  0       0.003
  3  O     0.5  0    0.5     0.004
  4  O     0    0.5  0.5     0.004",0.0,GGA Static
mp-754342,ScFeO3,Sc1 Fe1 O3,"Full Formula (Sc2 Fe2 O6)
Reduced Formula: ScFeO3
abc   :   3.369388   3.369388  11.944255
angles:  90.000000  90.000000 120.000007
pbc   :       True       True       True
Sites (10)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Sc    0         0         0            0.032
  1  Sc    0         0         0.5          0.032
  2  Fe    0.333333  0.666667  0.75         4.365
  3  Fe    0.666667  0.333333  0.25         4.365
  4  O     0         0         0.25         0.282
  5  O     0         0         0.75         0.282
  6  O     0.333333  0.666667  0.581363     0.097
  7  O     0.333333  0.666667  0.918637     0.097
  8  O     0.666667  0.333333  0.418637     0.097
  9  O     0.666667  0.333333  0.081363     0.097",0.0,GGA+U Static
mp-756419,ScFeO3,Sc1 Fe1 O3,"Full Formula (Sc4 Fe4 O12)
Reduced Formula: ScFeO3
abc   :   5.023174   5.397466   7.427368
angles:  90.107035  89.653092  90.022239
pbc   :       True       True       True
Sites (20)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Sc    0.029225  0.922825  0.749657     0.028
  1  Sc    0.470685  0.422234  0.749162     0.028
  2  Sc    0.529313  0.577765  0.250837     0.028
  3  Sc    0.970776  0.077175  0.250345     0.028
  4  Fe    3e-06     0.500001  0.999999     4.369
  5  Fe    1e-06     0.5       0.5          4.359
  6  Fe    0.499998  1e-06     0.999999     4.36
  7  Fe    0.5       1e-06     0.500001     4.368
  8  O     0.140507  0.443741  0.241067     0.166
  9  O     0.193333  0.187765  0.568356     0.179
 10  O     0.18042   0.198601  0.929613     0.178
 11  O     0.319268  0.698512  0.56943      0.179
 12  O     0.306099  0.687961  0.930856     0.18
 13  O     0.36049   0.944106  0.258504     0.166
 14  O     0.639511  0.055895  0.741496     0.166
 15  O     0.693899  0.312038  0.069144     0.18
 16  O     0.680734  0.301488  0.430569     0.179
 17  O     0.819579  0.801401  0.070387     0.178
 18  O     0.806669  0.812234  0.431644     0.179
 19  O     0.859492  0.556258  0.758933     0.166",1.2694,GGA+U Static
